source_file_id,category_id,category_code,country_id,country_code,country_name,cohort_fiscal_year,cohort_quarter,snapshot_date,received,approved,denied,pending,approval_rate_received_basis,approval_rate_decided_basis,pending_share
16,10,E31,4,CHINA,China,2016,,2024-09-30,0,374,0,0,,1.00000000000000000000,
55,11,E32,6,PHILIPPINES,Philippines,2014,,2022-03-31,0,450,0,0,,1.00000000000000000000,
21,9,EB3,6,PHILIPPINES,Philippines,2021,,2025-06-30,5683,5434,205,44,0.95618511349639275031,0.96364603653129987586,0.00774238958296674292
20,10,E31,3,INDIA,India,2022,,2025-03-31,0,3802,0,0,,1.00000000000000000000,
18,2,EB1,5,BRAZIL,Brazil,2016,,2024-12-31,1044,915,124,5,0.87643678160919540230,0.88065447545717035611,0.00478927203065134100
16,5,E13,38,NIGERIA,Nigeria,2016,,2024-09-30,0,13,0,0,,1.00000000000000000000,
10,6,EB2,3,INDIA,India,2017,,2023-12-31,43664,40945,2646,73,0.93772902161964089410,0.93929939666444908353,0.00167185782337852693
58,4,E12,71,SOUTH_KOREA,South Korea,2020,,2022-09-30,0,36,0,0,,1.00000000000000000000,
55,12,EW3,1,ALL,All Countries,2014,,2022-03-31,0,338,0,0,,1.00000000000000000000,
104,7,E21,1,ALL,All Countries,2021,,2023-09-30,0,66737,0,0,,1.00000000000000000000,
14,3,E11,30,PHILIPPINES_FY24,Philippines_FY24,2024,,2024-06-30,0,13,0,0,,1.00000000000000000000,
101,13,OTHER_UNKNOWN,3,INDIA,India,2016,,2022-12-31,0,1,1,0,,0.50000000000000000000,
14,6,EB2,31,NIGERIA_FY24,Nigeria_FY24,2024,,2024-06-30,3411,1172,305,1934,0.34359425388449135151,0.79350033852403520650,0.56698915274113163295
21,1,TOTAL,38,NIGERIA,Nigeria,2015,,2025-06-30,471,415,56,0,0.88110403397027600849,0.88110403397027600849,0.00000000000000000000
172,13,OTHER_UNKNOWN,134,INDIAN_NATIONALS,Indian Nationals,2015,,2019-09-30,0,136,0,0,,1.00000000000000000000,
21,8,NIW,1,ALL,All Countries,2025,,2025-06-30,0,8619,0,0,,1.00000000000000000000,
18,6,EB2,1,ALL,All Countries,2018,,2024-12-31,69998,65875,3922,201,0.94109831709477413640,0.94380847314354485150,0.00287151061458898826
21,3,E11,3,INDIA,India,2022,,2025-06-30,0,1718,0,0,,1.00000000000000000000,
21,8,NIW,6,PHILIPPINES,Philippines,2019,,2025-06-30,0,43,0,0,,1.00000000000000000000,
21,3,E11,5,BRAZIL,Brazil,2018,,2025-06-30,0,351,0,0,,1.00000000000000000000,
21,12,EW3,38,NIGERIA,Nigeria,2025,,2025-06-30,0,88,0,0,,1.00000000000000000000,
1555,12,EW3,6,PHILIPPINES,Philippines,2021,,2025-12-31,0,541,0,0,,1.00000000000000000000,
58,9,EB3,3,INDIA,India,2018,,2022-09-30,8618,8139,479,0,0.94441865862148990485,0.94441865862148990485,0.00000000000000000000
54,13,OTHER_UNKNOWN,3,INDIA,India,2021,,2021-09-30,0,0,0,0,,,
101,5,E13,1,ALL,All Countries,2013,,2022-12-31,0,10142,0,0,,1.00000000000000000000,
263,12,EW3,3,INDIA,India,2023,1,2022-12-31,5,0,0,0,0.00000000000000000000,,0.00000000000000000000
249,9,EB3,1,ALL,All Countries,2023,1,2023-03-31,11300,14381,973,12116,1.27265486725663716814,0.93662889149407320568,1.07221238938053097345
58,11,E32,3,INDIA,India,2021,,2022-09-30,0,44449,0,0,,1.00000000000000000000,
10,2,EB1,6,PHILIPPINES,Philippines,2016,,2023-12-31,117,93,23,1,0.79487179487179487179,0.80172413793103448276,0.00854700854700854701
15,4,E12,1,ALL,All Countries,2024,4,2024-09-30,1308,1119,13,1807,0.85550458715596330275,0.98851590106007067138,1.3814984709480122
20,3,E11,6,PHILIPPINES,Philippines,2024,,2025-03-31,0,20,0,0,,1.00000000000000000000,
54,5,E13,1,ALL,All Countries,2021,,2021-09-30,0,1568,0,0,,1.00000000000000000000,
54,6,EB2,6,PHILIPPINES,Philippines,2019,,2021-09-30,591,453,127,11,0.76649746192893401015,0.78103448275862068966,0.01861252115059221658
12,12,EW3,32,INDIA_FY24,India_FY24,2019,,2024-03-31,0,51,0,0,,1.00000000000000000000,
58,12,EW3,71,SOUTH_KOREA,South Korea,2015,,2022-09-30,0,703,0,0,,1.00000000000000000000,
173,2,EB1,1,ALL,All Countries,2020,,2020-03-31,11550,3049,576,7925,0.26398268398268398268,0.84110344827586206897,0.68614718614718614719
18,1,TOTAL,3,INDIA,India,2019,,2024-12-31,64917,61381,3458,78,0.94553044657023583961,0.94666790049198784682,0.00120153426683303295
55,3,E11,3,INDIA,India,2016,,2022-03-31,0,1126,0,0,,1.00000000000000000000,
16,5,E13,6,PHILIPPINES,Philippines,2016,,2024-09-30,0,77,0,0,,1.00000000000000000000,
14,6,EB2,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2015,,2024-06-30,58789,54921,3682,186,0.93420537855721308408,0.93717045202464037677,0.00316385718416710609
14,9,EB3,32,INDIA_FY24,India_FY24,2019,,2024-06-30,11841,11194,626,21,0.94535934464994510599,0.94703891708967851100,0.00177349885989359007
173,6,EB2,3,INDIA,India,2018,,2020-03-31,41197,40327,814,56,0.97888195742408427798,0.98021438467708611847,0.00135932228074859820
10,1,TOTAL,38,NIGERIA,Nigeria,2019,,2023-12-31,1050,819,225,6,0.78000000000000000000,0.78448275862068965517,0.00571428571428571429
101,7,E21,71,SOUTH_KOREA,South Korea,2020,,2022-12-31,0,724,0,0,,1.00000000000000000000,
18,3,E11,3,INDIA,India,2022,,2024-12-31,0,1722,0,0,,1.00000000000000000000,
54,11,E32,1,ALL,All Countries,2015,,2021-09-30,0,8469,0,0,,1.00000000000000000000,
21,13,OTHER_UNKNOWN,4,CHINA,China,2017,,2025-06-30,0,2,0,0,,1.00000000000000000000,
18,11,E32,38,NIGERIA,Nigeria,2024,,2024-12-31,0,121,0,0,,1.00000000000000000000,
14,5,E13,31,NIGERIA_FY24,Nigeria_FY24,2019,,2024-06-30,0,14,0,0,,1.00000000000000000000,
272,2,EB1,1,ALL,All Countries,2017,,2020-09-30,32069,27295,4428,346,0.85113349340484580124,0.86041673233931217098,0.01078923571049923602
16,12,EW3,6,PHILIPPINES,Philippines,2021,,2024-09-30,0,571,0,0,,1.00000000000000000000,
10,3,E11,6,PHILIPPINES,Philippines,2015,,2023-12-31,0,11,0,0,,1.00000000000000000000,
101,6,EB2,4,CHINA,China,2020,,2022-12-31,10899,10604,278,17,0.97293329663271859804,0.97445322551001654108,0.00155977612625011469
55,4,E12,71,SOUTH_KOREA,South Korea,2014,,2022-03-31,0,51,0,0,,1.00000000000000000000,
279,1,TOTAL,1,ALL,All Countries,2014,,2023-03-31,87021,79357,6951,713,0.91192930442077199756,0.91946285396487000046,0.00819342457567713540
12,2,EB1,32,INDIA_FY24,India_FY24,2017,,2024-03-31,9467,8497,932,38,0.89753881905566705398,0.90115600806023968607,0.00401394317101510510
21,2,EB1,1,ALL,All Countries,2018,,2025-06-30,28478,23102,5262,114,0.81122269822318983075,0.81448314765195318009,0.00400309010464217993
20,3,E11,1,ALL,All Countries,2014,,2025-03-31,0,4965,0,0,,1.00000000000000000000,
101,2,EB1,3,INDIA,India,2021,,2022-12-31,8162,7135,821,206,0.87417299681450624847,0.89680744092508798391,0.02523891203136486155
58,2,EB1,71,SOUTH_KOREA,South Korea,2018,,2022-09-30,651,536,115,0,0.82334869431643625192,0.82334869431643625192,0.00000000000000000000
58,10,E31,3,INDIA,India,2016,,2022-09-30,0,4357,0,0,,1.00000000000000000000,
1522,1,TOTAL,1,ALL,All Countries,2026,,2025-12-31,59148,47922,6453,186875,0.81020490971799553662,0.88132413793103448276,3.1594474876580780
173,6,EB2,1,ALL,All Countries,2013,,2020-03-31,41400,38793,2411,196,0.93702898550724637681,0.94148626346956606155,0.00473429951690821256
58,11,E32,6,PHILIPPINES,Philippines,2017,,2022-09-30,0,718,0,0,,1.00000000000000000000,
12,7,E21,37,CHINA_FY24,China_FY24,2020,,2024-03-31,0,10572,0,0,,1.00000000000000000000,
55,5,E13,71,SOUTH_KOREA,South Korea,2013,,2022-03-31,0,367,0,0,,1.00000000000000000000,
54,12,EW3,3,INDIA,India,2021,,2021-09-30,0,24,0,0,,1.00000000000000000000,
55,12,EW3,5,BRAZIL,Brazil,2019,,2022-03-31,0,177,0,0,,1.00000000000000000000,
10,2,EB1,5,BRAZIL,Brazil,2024,,2023-12-31,440,194,11,235,0.44090909090909090909,0.94634146341463414634,0.53409090909090909091
101,2,EB1,78,MEXICO,Mexico,2023,,2022-12-31,181,71,1,109,0.39226519337016574586,0.98611111111111111111,0.60220994475138121547
10,11,E32,5,BRAZIL,Brazil,2017,,2023-12-31,0,348,0,0,,1.00000000000000000000,
16,7,E21,4,CHINA,China,2014,,2024-09-30,0,3964,0,0,,1.00000000000000000000,
55,12,EW3,3,INDIA,India,2018,,2022-03-31,0,25,0,0,,1.00000000000000000000,
18,9,EB3,38,NIGERIA,Nigeria,2017,,2024-12-31,232,182,50,0,0.78448275862068965517,0.78448275862068965517,0.00000000000000000000
272,6,EB2,4,CHINA,China,2013,,2020-09-30,3468,3325,103,40,0.95876585928489042676,0.96995332555425904317,0.01153402537485582468
55,6,EB2,5,BRAZIL,Brazil,2022,,2022-03-31,1782,362,4,1416,0.20314253647586980920,0.98907103825136612022,0.79461279461279461279
58,7,E21,71,SOUTH_KOREA,South Korea,2017,,2022-09-30,0,1240,0,0,,1.00000000000000000000,
55,7,E21,3,INDIA,India,2014,,2022-03-31,0,25089,0,0,,1.00000000000000000000,
1555,8,NIW,7,VIETNAM,Vietnam,2014,,2025-12-31,0,31,0,0,,1.00000000000000000000,
21,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2023,,2025-06-30,0,0,0,0,,,
20,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2025,,2025-03-31,0,0,0,0,,,
273,2,EB1,71,SOUTH_KOREA,South Korea,2019,,2021-03-31,518,406,103,9,0.78378378378378378378,0.79764243614931237721,0.01737451737451737452
14,13,OTHER_UNKNOWN,28,BRAZIL_FY24,Brazil_FY24,2014,,2024-06-30,0,0,0,0,,,
1555,4,E12,1,ALL,All Countries,2015,,2025-12-31,0,3610,0,0,,1.00000000000000000000,
12,6,EB2,30,PHILIPPINES_FY24,Philippines_FY24,2016,,2024-03-31,1411,1108,281,22,0.78525868178596739901,0.79769618430525557955,0.01559177888022678951
55,1,TOTAL,71,SOUTH_KOREA,South Korea,2019,,2022-03-31,5654,5059,552,43,0.89476476830562433675,0.90162181429335234361,0.00760523523169437566
10,10,E31,4,CHINA,China,2023,,2023-12-31,0,512,0,0,,1.00000000000000000000,
14,5,E13,37,CHINA_FY24,China_FY24,2019,,2024-06-30,0,808,0,0,,1.00000000000000000000,
1555,12,EW3,6,PHILIPPINES,Philippines,2014,,2025-12-31,0,41,0,0,,1.00000000000000000000,
14,9,EB3,37,CHINA_FY24,China_FY24,2017,,2024-06-30,4910,4498,209,203,0.91608961303462321792,0.95559804546420225197,0.04134419551934826884
2,8,NIW,5,BRAZIL,Brazil,2017,,2025-09-30,0,219,0,0,,1.00000000000000000000,
10,12,EW3,6,PHILIPPINES,Philippines,2024,,2023-12-31,0,26,0,0,,1.00000000000000000000,
21,5,E13,5,BRAZIL,Brazil,2024,,2025-06-30,0,659,0,0,,1.00000000000000000000,
58,13,OTHER_UNKNOWN,1,ALL,All Countries,2022,,2022-09-30,0,0,0,0,,,
58,5,E13,1,ALL,All Countries,2015,,2022-09-30,0,13579,0,0,,1.00000000000000000000,
58,12,EW3,71,SOUTH_KOREA,South Korea,2020,,2022-09-30,0,571,0,0,,1.00000000000000000000,
172,2,EB1,1,ALL,All Countries,2014,,2019-09-30,22854,19910,2596,348,0.87118228756454012427,0.88465298142717497556,0.01522709372538724075
2,11,E32,5,BRAZIL,Brazil,2021,,2025-09-30,0,414,0,0,,1.00000000000000000000,
12,3,E11,30,PHILIPPINES_FY24,Philippines_FY24,2023,,2024-03-31,0,19,0,0,,1.00000000000000000000,
58,5,E13,78,MEXICO,Mexico,2021,,2022-09-30,0,356,0,0,,1.00000000000000000000,
14,5,E13,31,NIGERIA_FY24,Nigeria_FY24,2022,,2024-06-30,0,22,0,0,,1.00000000000000000000,
268,3,E11,6,PHILIPPINES,Philippines,2023,3,2023-06-30,11,0,0,0,0.00000000000000000000,,0.00000000000000000000
15,2,EB1,1,ALL,All Countries,2024,3,2024-09-30,8864,7627,1375,16677,0.86044675090252707581,0.84725616529660075539,1.8814305054151625
58,5,E13,1,ALL,All Countries,2020,,2022-09-30,0,11220,0,0,,1.00000000000000000000,
1555,13,OTHER_UNKNOWN,3,INDIA,India,2018,,2025-12-31,0,0,0,0,,,
273,1,TOTAL,6,PHILIPPINES,Philippines,2020,,2021-03-31,7123,6589,244,290,0.92503158781412326267,0.96429094102151324455,0.04071318264776077495
265,11,E32,78,MEXICO,Mexico,2023,2,2023-03-31,193,0,0,0,0.00000000000000000000,,0.00000000000000000000
58,7,E21,3,INDIA,India,2014,,2022-09-30,0,26304,0,0,,1.00000000000000000000,
273,13,OTHER_UNKNOWN,5,BRAZIL,Brazil,2019,,2021-03-31,0,0,0,0,,,
173,9,EB3,1,ALL,All Countries,2013,,2020-03-31,9917,8713,1053,151,0.87859231622466471715,0.89217694040548842924,0.01522637894524553797
20,5,E13,1,ALL,All Countries,2023,,2025-03-31,0,15261,0,0,,1.00000000000000000000,
173,1,TOTAL,3,INDIA,India,2010,,2020-03-31,27432,24652,2662,118,0.89865850102070574512,0.90254082155671084426,0.00430154564012831729
21,8,NIW,3,INDIA,India,2017,,2025-06-30,0,663,0,0,,1.00000000000000000000,
273,12,EW3,71,SOUTH_KOREA,South Korea,2014,,2021-03-31,0,119,0,0,,1.00000000000000000000,
10,4,E12,3,INDIA,India,2016,,2023-12-31,0,1077,0,0,,1.00000000000000000000,
20,4,E12,3,INDIA,India,2017,,2025-03-31,0,1135,0,0,,1.00000000000000000000,
16,4,E12,3,INDIA,India,2015,,2024-09-30,0,1020,0,0,,1.00000000000000000000,
58,5,E13,6,PHILIPPINES,Philippines,2016,,2022-09-30,0,86,0,0,,1.00000000000000000000,
1555,8,NIW,3,INDIA,India,2026,,2025-12-31,0,92,0,0,,1.00000000000000000000,
2,7,E21,3,INDIA,India,2019,,2025-09-30,0,42472,0,0,,1.00000000000000000000,
12,10,E31,31,NIGERIA_FY24,Nigeria_FY24,2018,,2024-03-31,0,223,0,0,,1.00000000000000000000,
2,9,EB3,6,PHILIPPINES,Philippines,2025,,2025-09-30,15371,4837,53,10481,0.31468349489298028755,0.98916155419222903885,0.68186845358141955631
101,13,OTHER_UNKNOWN,78,MEXICO,Mexico,2018,,2022-12-31,0,0,0,0,,,
54,11,E32,3,INDIA,India,2018,,2021-09-30,0,5177,0,0,,1.00000000000000000000,
273,6,EB2,3,INDIA,India,2021,,2021-03-31,16946,9327,57,7562,0.55039537353947834297,0.99392583120204603581,0.44624100082615366458
16,9,EB3,3,INDIA,India,2019,,2024-09-30,11841,11189,629,23,0.94493708301663710835,0.94677610424775765781,0.00194240351321678912
54,7,E21,6,PHILIPPINES,Philippines,2019,,2021-09-30,0,453,0,0,,1.00000000000000000000,
14,2,EB1,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2015,,2024-06-30,24767,21807,2735,225,0.88048613073848265838,0.88855838969929101133,0.00908466911616263577
101,10,E31,78,MEXICO,Mexico,2016,,2022-12-31,0,273,0,0,,1.00000000000000000000,
101,10,E31,1,ALL,All Countries,2013,,2022-12-31,0,3626,0,0,,1.00000000000000000000,
20,6,EB2,1,ALL,All Countries,2017,,2025-03-31,70249,65847,4177,225,0.93733718629446682515,0.94034902319204844053,0.00320289256786573474
264,5,E13,4,CHINA,China,2023,2,2023-03-31,0,207,0,0,,1.00000000000000000000,
104,10,E31,1,ALL,All Countries,2023,,2023-09-30,0,21689,0,0,,1.00000000000000000000,
54,6,EB2,3,INDIA,India,2017,,2021-09-30,43662,41298,2297,67,0.94585680912463927443,0.94731047138433306572,0.00153451513902249095
12,7,E21,37,CHINA_FY24,China_FY24,2017,,2024-03-31,0,6198,0,0,,1.00000000000000000000,
173,2,EB1,6,PHILIPPINES,Philippines,2012,,2020-03-31,116,101,15,0,0.87068965517241379310,0.87068965517241379310,0.00000000000000000000
2,5,E13,3,INDIA,India,2018,,2025-09-30,0,5084,0,0,,1.00000000000000000000,
101,4,E12,4,CHINA,China,2022,,2022-12-31,0,1524,0,0,,1.00000000000000000000,
16,2,EB1,6,PHILIPPINES,Philippines,2018,,2024-09-30,160,138,22,0,0.86250000000000000000,0.86250000000000000000,0.00000000000000000000
58,5,E13,71,SOUTH_KOREA,South Korea,2019,,2022-09-30,0,272,0,0,,1.00000000000000000000,
101,4,E12,71,SOUTH_KOREA,South Korea,2022,,2022-12-31,0,65,0,0,,1.00000000000000000000,
101,7,E21,3,INDIA,India,2013,,2022-12-31,0,20442,0,0,,1.00000000000000000000,
55,10,E31,5,BRAZIL,Brazil,2014,,2022-03-31,0,39,0,0,,1.00000000000000000000,
16,13,OTHER_UNKNOWN,38,NIGERIA,Nigeria,2016,,2024-09-30,0,0,0,0,,,
12,9,EB3,31,NIGERIA_FY24,Nigeria_FY24,2016,,2024-03-31,144,122,18,4,0.84722222222222222222,0.87142857142857142857,0.02777777777777777778
268,11,E32,4,CHINA,China,2023,3,2023-06-30,668,0,0,0,0.00000000000000000000,,0.00000000000000000000
20,8,NIW,4,CHINA,China,2021,,2025-03-31,0,1997,0,0,,1.00000000000000000000,
173,2,EB1,5,BRAZIL,Brazil,2019,,2020-03-31,1026,681,122,223,0.66374269005847953216,0.84806973848069738481,0.21734892787524366472
58,1,TOTAL,71,SOUTH_KOREA,South Korea,2017,,2022-09-30,7677,6378,661,55,0.83079327862446268073,0.90609461571245915613,0.00716425687117363553
10,13,OTHER_UNKNOWN,5,BRAZIL,Brazil,2023,,2023-12-31,0,0,0,0,,,
2,3,E11,1,ALL,All Countries,2018,,2025-09-30,0,7152,0,0,,1.00000000000000000000,
102,1,TOTAL,1,ALL,All Countries,2018,,2023-03-31,137525,124269,12386,870,0.90361025268133066715,0.90936299440196114302,0.00632612252317760407
273,9,EB3,4,CHINA,China,2016,,2021-03-31,4026,3264,175,587,0.81073025335320417288,0.94911311427740622274,0.14580228514654744163
12,5,E13,32,INDIA_FY24,India_FY24,2016,,2024-03-31,0,5533,0,0,,1.00000000000000000000,
10,12,EW3,4,CHINA,China,2015,,2023-12-31,0,95,0,0,,1.00000000000000000000,
58,5,E13,78,MEXICO,Mexico,2013,,2022-09-30,0,634,0,0,,1.00000000000000000000,
10,9,EB3,5,BRAZIL,Brazil,2014,,2023-12-31,147,126,16,5,0.85714285714285714286,0.88732394366197183099,0.03401360544217687075
20,3,E11,3,INDIA,India,2022,,2025-03-31,0,1722,0,0,,1.00000000000000000000,
20,9,EB3,1,ALL,All Countries,2018,,2025-03-31,39040,34720,4024,296,0.88934426229508196721,0.89613875696882097873,0.00758196721311475410
55,4,E12,5,BRAZIL,Brazil,2013,,2022-03-31,0,22,0,0,,1.00000000000000000000,
21,9,EB3,5,BRAZIL,Brazil,2025,,2025-06-30,1823,732,14,1077,0.40153592978606692265,0.98123324396782841823,0.59078442128359846407
54,12,EW3,4,CHINA,China,2021,,2021-09-30,0,28,0,0,,1.00000000000000000000,
21,11,E32,6,PHILIPPINES,Philippines,2022,,2025-06-30,0,1143,0,0,,1.00000000000000000000,
18,1,TOTAL,5,BRAZIL,Brazil,2025,,2024-12-31,3308,479,10,2819,0.14480048367593712213,0.97955010224948875256,0.85217654171704957678
12,1,TOTAL,32,INDIA_FY24,India_FY24,2017,,2024-03-31,62351,58049,4179,123,0.93100351237349842023,0.93284373593880568233,0.00197270292377026832
54,4,E12,5,BRAZIL,Brazil,2018,,2021-09-30,0,31,0,0,,1.00000000000000000000,
256,1,TOTAL,38,NIGERIA,Nigeria,2022,3,2022-06-30,0,1046,0,0,,1.00000000000000000000,
21,6,EB2,1,ALL,All Countries,2019,,2025-06-30,78232,73435,4526,271,0.93868238061151446978,0.94194533164017906389,0.00346405562940996012
20,2,EB1,6,PHILIPPINES,Philippines,2020,,2025-03-31,93,79,13,1,0.84946236559139784946,0.85869565217391304348,0.01075268817204301075
1555,3,E11,7,VIETNAM,Vietnam,2017,,2025-12-31,0,15,0,0,,1.00000000000000000000,
2,4,E12,4,CHINA,China,2025,,2025-09-30,0,1390,0,0,,1.00000000000000000000,
12,2,EB1,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2016,,2024-03-31,28737,25073,3416,248,0.87249886905383303755,0.88009407139597739478,0.00862998921251348436
101,10,E31,78,MEXICO,Mexico,2019,,2022-12-31,0,413,0,0,,1.00000000000000000000,
173,12,EW3,4,CHINA,China,2017,,2020-03-31,0,76,0,0,,1.00000000000000000000,
58,2,EB1,71,SOUTH_KOREA,South Korea,2014,,2022-09-30,573,449,124,0,0.78359511343804537522,0.78359511343804537522,0.00000000000000000000
1555,13,OTHER_UNKNOWN,1,ALL,All Countries,2014,,2025-12-31,0,1,0,1,,1.00000000000000000000,
1555,7,E21,1,ALL,All Countries,2015,,2025-12-31,0,49400,0,0,,1.00000000000000000000,
14,11,E32,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2016,,2024-06-30,0,16887,0,0,,1.00000000000000000000,
58,13,OTHER_UNKNOWN,3,INDIA,India,2022,,2022-09-30,0,0,0,0,,,
2,12,EW3,6,PHILIPPINES,Philippines,2020,,2025-09-30,0,627,0,0,,1.00000000000000000000,
102,11,E32,1,ALL,All Countries,2015,,2023-03-31,0,8461,0,0,,1.00000000000000000000,
101,13,OTHER_UNKNOWN,78,MEXICO,Mexico,2013,,2022-12-31,0,0,0,0,,,
58,12,EW3,4,CHINA,China,2022,,2022-09-30,0,283,0,0,,1.00000000000000000000,
2,6,EB2,6,PHILIPPINES,Philippines,2017,,2025-09-30,1046,824,209,13,0.78776290630975143403,0.79767666989351403679,0.01242829827915869981
10,2,EB1,6,PHILIPPINES,Philippines,2020,,2023-12-31,93,80,13,0,0.86021505376344086022,0.86021505376344086022,0.00000000000000000000
101,9,EB3,4,CHINA,China,2020,,2022-12-31,4731,4650,80,1,0.98287888395688015219,0.98308668076109936575,0.00021137180300147960
10,12,EW3,5,BRAZIL,Brazil,2023,,2023-12-31,0,1058,0,0,,1.00000000000000000000,
172,2,EB1,126,CHINESE_NATIONALS,Chinese Nationals,2009,,2019-09-30,2701,2127,562,12,0.78748611625323954091,0.79100037188545927854,0.00444279896334690855
21,1,TOTAL,38,NIGERIA,Nigeria,2016,,2025-06-30,598,517,76,5,0.86454849498327759197,0.87183811129848229342,0.00836120401337792642
14,1,TOTAL,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2017,,2024-06-30,139401,124842,12739,1820,0.89556029009834936622,0.90740727280656485997,0.01305586043141727821
20,6,EB2,1,ALL,All Countries,2016,,2025-03-31,82539,77517,4722,300,0.93915603532875368008,0.94258198664867033889,0.00363464544033729510
14,6,EB2,37,CHINA_FY24,China_FY24,2015,,2024-06-30,5203,5051,125,27,0.97078608495098981357,0.97585007727975270479,0.00518931385738996733
15,6,EB2,1,ALL,All Countries,2024,,2024-09-30,113969,74192,12965,57292,0.65098403951951846555,0.85124545360670973072,0.50269810211548754486
10,11,E32,5,BRAZIL,Brazil,2015,,2023-12-31,0,108,0,0,,1.00000000000000000000,
261,11,E32,4,CHINA,China,2022,4,2022-09-30,3387,0,0,0,0.00000000000000000000,,0.00000000000000000000
2,1,TOTAL,7,VIETNAM,Vietnam,2019,,2025-09-30,1145,1033,96,16,0.90218340611353711790,0.91496899911426040744,0.01397379912663755459
10,13,OTHER_UNKNOWN,38,NIGERIA,Nigeria,2024,,2023-12-31,0,0,0,0,,,
20,1,TOTAL,3,INDIA,India,2022,,2025-03-31,72579,70048,2461,70,0.96512765400460188209,0.96605938573142644361,0.00096446630568070654
14,7,E21,37,CHINA_FY24,China_FY24,2014,,2024-06-30,0,3967,0,0,,1.00000000000000000000,
101,4,E12,4,CHINA,China,2014,,2022-12-31,0,1402,0,0,,1.00000000000000000000,
55,10,E31,4,CHINA,China,2012,,2022-03-31,0,48,0,0,,1.00000000000000000000,
18,6,EB2,1,ALL,All Countries,2021,,2024-12-31,70603,66393,3984,226,0.94037080577312578786,0.94339059635960612132,0.00320099712476806935
58,12,EW3,3,INDIA,India,2018,,2022-09-30,0,29,0,0,,1.00000000000000000000,
172,6,EB2,126,CHINESE_NATIONALS,Chinese Nationals,2013,,2019-09-30,3502,3366,104,32,0.96116504854368932039,0.97002881844380403458,0.00913763563677898344
58,5,E13,3,INDIA,India,2022,,2022-09-30,0,5179,0,0,,1.00000000000000000000,
57,3,E11,1,ALL,All Countries,2022,1,2022-09-30,2448,1391,492,5925,0.56821895424836601307,0.73871481678173127987,2.4203431372549020
1555,3,E11,5,BRAZIL,Brazil,2022,,2025-12-31,0,370,0,0,,1.00000000000000000000,
272,1,TOTAL,71,SOUTH_KOREA,South Korea,2019,,2020-09-30,5402,4729,458,215,0.87541651240281377268,0.91170233275496433391,0.03980007404664938912
101,12,EW3,4,CHINA,China,2014,,2022-12-31,0,28,0,0,,1.00000000000000000000,
54,12,EW3,71,SOUTH_KOREA,South Korea,2018,,2021-09-30,0,984,0,0,,1.00000000000000000000,
256,10,E31,4,CHINA,China,2022,3,2022-06-30,0,393,0,0,,1.00000000000000000000,
12,7,E21,28,BRAZIL_FY24,Brazil_FY24,2020,,2024-03-31,0,1603,0,0,,1.00000000000000000000,
173,6,EB2,71,SOUTH_KOREA,South Korea,2012,,2020-03-31,2330,2168,0,0,0.93047210300429184549,1.00000000000000000000,0.00000000000000000000
21,2,EB1,6,PHILIPPINES,Philippines,2016,,2025-06-30,117,93,23,1,0.79487179487179487179,0.80172413793103448276,0.00854700854700854701
55,9,EB3,71,SOUTH_KOREA,South Korea,2018,,2022-03-31,3386,3108,185,93,0.91789722386296515062,0.94382022471910112360,0.02746603662138216184
55,3,E11,5,BRAZIL,Brazil,2018,,2022-03-31,0,351,0,0,,1.00000000000000000000,
12,5,E13,37,CHINA_FY24,China_FY24,2018,,2024-03-31,0,830,0,0,,1.00000000000000000000,
1555,1,TOTAL,4,CHINA,China,2025,,2025-12-31,33664,16916,3549,13199,0.50249524714828897338,0.82658196921573418031,0.39208056083650190114
21,6,EB2,3,INDIA,India,2014,,2025-06-30,26969,25010,1896,63,0.92736104416181541770,0.92953244629450680146,0.00233601542511772776
1555,7,E21,5,BRAZIL,Brazil,2024,,2025-12-31,0,342,0,0,,1.00000000000000000000,
272,12,EW3,5,BRAZIL,Brazil,2016,,2020-09-30,0,17,0,0,,1.00000000000000000000,
